ID,fracAGN
CDFS_28377,0.1
CDFS_28378,0.2
CDFS_28382,0.2
CDFS_28394,0.1
CDFS_28396,0.1
CDFS_28397,0.0
CDFS_28400,0.0
CDFS_28425,0.7
CDFS_28430,0.01
CDFS_28432,0.0
CDFS_28434,0.1
CDFS_28437,0.1
CDFS_28441,0.2
CDFS_28452,0.3
CDFS_28456,0.1
CDFS_28461,0.0
CDFS_28486,0.0
CDFS_28495,0.01
CDFS_28497,0.1
CDFS_28501,0.01
CDFS_28503,0.5
CDFS_28507,0.1
CDFS_28508,0.1
CDFS_28529,0.0
CDFS_28531,0.0
CDFS_28535,0.4
CDFS_28537,0.1
CDFS_28542,0.0
CDFS_28566,0.0
CDFS_28567,0.0
CDFS_28576,0.1
CDFS_28580,0.0
CDFS_28584,0.0
CDFS_28592,0.0
CDFS_28596,0.2
CDFS_28602,0.3
CDFS_28605,0.1
CDFS_28618,0.0
CDFS_28621,0.1
CDFS_28632,0.0
CDFS_28638,0.0
CDFS_28652,0.5
CDFS_28653,0.1
CDFS_28657,0.1
CDFS_28661,0.0
CDFS_28679,0.1
CDFS_28685,0.1
CDFS_28694,0.0
CDFS_28704,0.01
CDFS_28706,0.2
CDFS_28708,0.0
CDFS_28721,0.4
CDFS_28726,0.0
CDFS_28732,0.1
CDFS_28736,0.0
CDFS_28739,0.1
CDFS_28756,0.0
CDFS_28757,0.0
CDFS_28764,0.2
CDFS_28765,0.0
CDFS_28767,0.2
CDFS_28775,0.0
CDFS_28777,0.1
CDFS_28795,0.1
CDFS_28804,0.0
CDFS_28826,0.0
CDFS_28827,0.0
CDFS_28829,0.01
CDFS_28834,0.1
CDFS_28836,0.0
CDFS_28839,0.5
CDFS_28840,0.5
CDFS_28846,0.0
CDFS_28848,0.0
CDFS_28860,0.0
CDFS_28870,0.2
CDFS_28873,0.0
CDFS_28887,0.5
CDFS_28888,0.0
CDFS_28895,0.0
CDFS_28896,0.1
CDFS_28898,0.0
CDFS_28909,0.1
CDFS_28920,0.1
CDFS_28923,0.1
CDFS_28933,0.01
CDFS_28935,0.2
CDFS_28956,0.1
CDFS_28962,0.1
CDFS_28983,0.3
CDFS_28988,0.2
CDFS_29004,0.0
CDFS_29006,0.4
CDFS_29021,0.0
CDFS_29036,0.01
CDFS_29039,0.01
CDFS_29042,0.1
CDFS_29044,0.3
CDFS_29047,0.1
CDFS_29057,0.3
CDFS_29075,0.01
CDFS_29080,0.0
CDFS_29082,0.0
CDFS_29086,0.0
CDFS_29088,0.0
CDFS_29096,0.0
CDFS_29101,0.01
CDFS_29102,0.5
CDFS_29108,0.01
CDFS_29120,0.0
CDFS_29123,0.1
CDFS_29126,0.6
CDFS_29127,0.0
CDFS_29131,0.0
CDFS_29137,0.4
CDFS_29138,0.0
CDFS_29148,0.1
CDFS_29149,0.2
CDFS_29152,0.1
CDFS_29162,0.1
CDFS_29163,0.0
CDFS_29185,0.01
CDFS_29190,0.3
CDFS_29198,0.0
CDFS_29206,0.0
CDFS_29213,0.1
CDFS_29232,0.1
CDFS_29242,0.0
CDFS_29252,0.0
CDFS_29253,0.0
CDFS_29255,0.5
CDFS_29262,0.0
CDFS_29264,0.0
CDFS_29275,0.0
CDFS_29283,0.2
CDFS_29284,0.0
CDFS_29288,0.4
CDFS_29292,0.01
CDFS_29294,0.1
CDFS_29317,0.1
CDFS_29325,0.0
CDFS_29344,0.0
CDFS_29347,0.0
CDFS_29353,0.0
CDFS_29364,0.1
CDFS_29367,0.2
CDFS_29369,0.0
CDFS_29373,0.01
CDFS_29381,0.0
CDFS_29383,0.0
CDFS_29388,0.0
CDFS_29409,0.0
CDFS_29410,0.0
CDFS_29414,0.1
CDFS_29418,0.1
CDFS_29431,0.2
CDFS_29447,0.0
CDFS_29476,0.0
CDFS_29479,0.2
CDFS_29494,0.2
CDFS_29498,0.4
CDFS_29503,0.0
CDFS_29505,0.0
CDFS_29507,0.2
CDFS_29517,0.0
CDFS_29519,0.1
CDFS_29529,0.2
CDFS_29530,0.0
CDFS_29531,0.0
CDFS_29552,0.6
CDFS_29558,0.01
CDFS_29560,0.01
CDFS_29561,0.3
CDFS_29574,0.0
CDFS_29575,0.0
CDFS_29576,0.1
CDFS_29578,0.1
CDFS_29581,0.0
CDFS_29589,0.0
CDFS_29592,0.2
CDFS_29595,0.01
CDFS_29607,0.1
CDFS_29608,0.1
CDFS_29612,0.1
CDFS_29615,0.1
CDFS_29621,0.2
CDFS_29647,0.7
CDFS_29675,0.0
CDFS_29691,0.1
CDFS_29699,0.1
CDFS_29706,0.3
CDFS_29714,0.0
CDFS_29717,0.2
CDFS_29738,0.2
CDFS_29741,0.4
CDFS_29742,0.6
CDFS_29743,0.2
CDFS_29753,0.2
CDFS_29777,0.0
CDFS_29790,0.1
CDFS_29798,0.3
CDFS_29824,0.0
CDFS_29829,0.2
CDFS_29842,0.1
CDFS_29851,0.2
CDFS_29853,0.01
CDFS_29865,0.0
CDFS_29871,0.2
CDFS_29874,0.0
CDFS_29876,0.0
CDFS_29903,0.2
CDFS_29910,0.1
CDFS_29913,0.0
CDFS_29927,0.0
CDFS_29937,0.0
CDFS_29941,0.1
CDFS_29959,0.1
CDFS_29966,0.1
CDFS_29969,0.1
CDFS_29971,0.0
CDFS_29972,0.0
CDFS_29973,0.0
CDFS_29976,0.0
CDFS_29987,0.1
CDFS_29988,0.0
CDFS_29993,0.0
CDFS_30017,0.1
CDFS_30038,0.01
CDFS_30045,0.01
CDFS_30049,0.1
CDFS_30053,0.0
CDFS_30055,0.0
CDFS_30060,0.0
CDFS_30062,0.01
CDFS_30070,0.0
CDFS_30072,0.0
CDFS_30082,0.1
CDFS_30084,0.0
CDFS_30106,0.2
CDFS_30108,0.0
CDFS_30110,0.0
CDFS_30114,0.0
CDFS_30118,0.0
CDFS_30122,0.2
CDFS_30133,0.0
CDFS_30135,0.1
CDFS_30151,0.4
CDFS_30159,0.01
CDFS_30162,0.2
CDFS_30172,0.01
CDFS_30185,0.0
CDFS_30229,0.0
CDFS_30238,0.0
CDFS_30244,0.0
CDFS_30249,0.0
CDFS_30273,0.0
CDFS_30290,0.5
CDFS_30432,0.3
CDFS_30446,0.1
CDFS_30447,0.2
CDFS_30499,0.1
CDFS_30503,0.7
CDFS_30521,0.0
CDFS_30540,0.1
CDFS_30577,0.0
CDFS_30579,0.0
CDFS_30655,0.1
CDFS_30670,0.2
CDFS_30718,0.0
CDFS_30728,0.01
CDFS_30734,0.2
CDFS_30759,0.01
CDFS_30778,0.0
CDFS_30779,0.0
CDFS_30785,0.0
CDFS_30810,0.1
COSMOS_624,0.1
COSMOS_667,0.0
COSMOS_668,0.5
COSMOS_674,0.01
COSMOS_679,0.0
COSMOS_693,0.1
COSMOS_694,0.7
COSMOS_696,0.4
COSMOS_704,0.0
COSMOS_707,0.01
COSMOS_714,0.0
COSMOS_716,0.2
COSMOS_725,0.0
COSMOS_728,0.0
COSMOS_733,0.0
COSMOS_735,0.0
COSMOS_744,0.0
COSMOS_745,0.1
COSMOS_750,0.0
COSMOS_753,0.3
COSMOS_759,0.0
COSMOS_768,0.01
COSMOS_778,0.4
COSMOS_783,0.6
COSMOS_799,0.1
COSMOS_800,0.6
COSMOS_805,0.0
COSMOS_816,0.2
COSMOS_826,0.1
COSMOS_827,0.0
COSMOS_828,0.01
COSMOS_842,0.01
COSMOS_847,0.0
COSMOS_857,0.0
COSMOS_873,0.6
COSMOS_888,0.2
COSMOS_889,0.0
COSMOS_899,0.1
COSMOS_902,0.0
COSMOS_911,0.5
COSMOS_912,0.1
COSMOS_914,0.1
COSMOS_917,0.01
COSMOS_922,0.0
COSMOS_923,0.0
COSMOS_927,0.3
COSMOS_929,0.3
COSMOS_933,0.6
COSMOS_934,0.6
COSMOS_942,0.0
COSMOS_948,0.6
COSMOS_951,0.1
COSMOS_952,0.5
COSMOS_953,0.0
COSMOS_958,0.1
COSMOS_963,0.0
COSMOS_966,0.2
COSMOS_972,0.0
COSMOS_978,0.1
COSMOS_980,0.1
COSMOS_991,0.01
COSMOS_1008,0.8
COSMOS_1009,0.01
COSMOS_1010,0.0
COSMOS_1012,0.01
COSMOS_1015,0.01
COSMOS_1020,0.0
COSMOS_1036,0.3
COSMOS_1049,0.3
COSMOS_1053,0.0
COSMOS_1056,0.3
COSMOS_1060,0.1
COSMOS_1063,0.01
COSMOS_1066,0.0
COSMOS_1068,0.01
COSMOS_1072,0.0
COSMOS_1073,0.2
COSMOS_1076,0.3
COSMOS_1078,0.0
COSMOS_1089,0.0
COSMOS_1090,0.6
COSMOS_1098,0.0
COSMOS_1114,0.5
COSMOS_1117,0.4
COSMOS_1119,0.2
COSMOS_1123,0.0
COSMOS_1127,0.3
COSMOS_1131,0.0
COSMOS_1133,0.2
COSMOS_1138,0.4
COSMOS_1143,0.2
COSMOS_1144,0.0
COSMOS_1151,0.0
COSMOS_1159,0.01
COSMOS_1160,0.1
COSMOS_1162,0.5
COSMOS_1165,0.0
COSMOS_1169,0.6
COSMOS_1180,0.0
COSMOS_1192,0.0
COSMOS_1198,0.1
COSMOS_1206,0.0
COSMOS_1220,0.1
COSMOS_1228,0.2
COSMOS_1235,0.01
COSMOS_1254,0.2
COSMOS_1255,0.1
COSMOS_1260,0.0
COSMOS_1269,0.0
COSMOS_1270,0.01
COSMOS_1278,0.0
COSMOS_1293,0.0
COSMOS_1299,0.2
COSMOS_1303,0.0
COSMOS_1306,0.1
COSMOS_1316,0.1
COSMOS_1320,0.2
COSMOS_1330,0.2
COSMOS_1336,0.3
COSMOS_1337,0.2
COSMOS_1341,0.0
COSMOS_1342,0.0
COSMOS_1355,0.1
COSMOS_1357,0.0
COSMOS_1358,0.9
COSMOS_1364,0.0
COSMOS_1368,0.0
COSMOS_1373,0.1
COSMOS_1375,0.0
COSMOS_1381,0.0
COSMOS_1382,0.0
COSMOS_1383,0.1
COSMOS_1385,0.1
COSMOS_1402,0.1
COSMOS_1404,0.0
COSMOS_1407,0.01
COSMOS_1408,0.6
COSMOS_1409,0.5
COSMOS_1413,0.5
COSMOS_1420,0.1
COSMOS_1426,0.7
COSMOS_1428,0.1
COSMOS_1429,0.2
COSMOS_1432,0.3
COSMOS_1434,0.7
COSMOS_1441,0.0
COSMOS_1442,0.0
COSMOS_1443,0.5
COSMOS_1444,0.01
COSMOS_1446,0.1
COSMOS_1454,0.1
COSMOS_1455,0.2
COSMOS_1456,0.0
COSMOS_1459,0.1
COSMOS_1460,0.01
COSMOS_1463,0.2
COSMOS_1467,0.1
COSMOS_1476,0.2
COSMOS_1487,0.5
COSMOS_1493,0.1
COSMOS_1499,0.0
COSMOS_1500,0.4
COSMOS_1501,0.0
COSMOS_1504,0.5
COSMOS_1505,0.0
COSMOS_1515,0.3
COSMOS_1531,0.01
COSMOS_1540,0.3
COSMOS_1547,0.0
COSMOS_1555,0.3
COSMOS_1558,0.2
COSMOS_1561,0.3
COSMOS_1563,0.2
COSMOS_1570,0.01
COSMOS_1581,0.0
COSMOS_1585,0.1
COSMOS_1587,0.01
COSMOS_1591,0.4
COSMOS_1595,0.01
COSMOS_1602,0.2
COSMOS_1604,0.1
COSMOS_1613,0.9
COSMOS_1621,0.0
COSMOS_1627,0.1
COSMOS_1637,0.01
COSMOS_1638,0.2
COSMOS_1639,0.01
COSMOS_1642,0.0
COSMOS_1644,0.0
COSMOS_1663,0.1
COSMOS_1677,0.0
COSMOS_1682,0.6
COSMOS_1686,0.0
COSMOS_1691,0.0
COSMOS_1693,0.01
COSMOS_1698,0.2
COSMOS_1703,0.2
COSMOS_1711,0.4
COSMOS_1721,0.0
COSMOS_1726,0.0
COSMOS_1733,0.0
COSMOS_1734,0.0
COSMOS_1735,0.0
COSMOS_1736,0.9
COSMOS_1738,0.0
COSMOS_1743,0.0
COSMOS_1746,0.0
COSMOS_1753,0.0
COSMOS_1756,0.01
COSMOS_1767,0.01
COSMOS_1776,0.1
COSMOS_1785,0.0
COSMOS_1791,0.6
COSMOS_1796,0.0
COSMOS_1802,0.01
COSMOS_1804,0.0
COSMOS_1818,0.5
COSMOS_1821,0.0
COSMOS_1825,0.0
COSMOS_1830,0.0
COSMOS_1832,0.0
COSMOS_1838,0.2
COSMOS_1841,0.0
COSMOS_1846,0.0
COSMOS_1847,0.3
COSMOS_1848,0.4
COSMOS_1852,0.2
COSMOS_1856,0.0
COSMOS_1857,0.01
COSMOS_1862,0.01
COSMOS_1866,0.2
COSMOS_1871,0.0
COSMOS_1872,0.2
COSMOS_1876,0.0
COSMOS_1881,0.7
COSMOS_1883,0.0
COSMOS_1885,0.0
COSMOS_1886,0.1
COSMOS_1887,0.0
COSMOS_1890,0.1
COSMOS_1904,0.2
COSMOS_1912,0.0
COSMOS_1922,0.0
COSMOS_1931,0.3
COSMOS_1935,0.0
COSMOS_1950,0.0
COSMOS_1958,0.1
COSMOS_1963,0.01
COSMOS_1966,0.0
COSMOS_1971,0.7
COSMOS_1974,0.4
COSMOS_1986,0.2
COSMOS_1996,0.2
COSMOS_2006,0.01
COSMOS_2008,0.2
COSMOS_2014,0.01
COSMOS_2015,0.0
COSMOS_2020,0.01
COSMOS_2057,0.5
COSMOS_2060,0.0
COSMOS_2061,0.01
COSMOS_2067,0.0
COSMOS_2069,0.1
COSMOS_2105,0.0
COSMOS_2106,0.3
COSMOS_2114,0.6
COSMOS_2126,0.9
COSMOS_2135,0.0
COSMOS_2150,0.0
COSMOS_2151,0.5
COSMOS_2152,0.5
COSMOS_2154,0.2
COSMOS_2157,0.0
COSMOS_2161,0.0
COSMOS_2162,0.1
COSMOS_2164,0.0
COSMOS_2166,0.0
COSMOS_2173,0.0
COSMOS_2177,0.3
COSMOS_2181,0.9
COSMOS_2183,0.0
COSMOS_2190,0.0
COSMOS_2194,0.1
COSMOS_2197,0.4
COSMOS_2199,0.1
COSMOS_2204,0.1
COSMOS_2207,0.5
COSMOS_2220,0.1
COSMOS_2221,0.1
COSMOS_2223,0.8
COSMOS_2235,0.1
COSMOS_2241,0.0
COSMOS_2247,0.3
COSMOS_2248,0.1
COSMOS_2255,0.0
COSMOS_2264,0.1
COSMOS_2265,0.0
COSMOS_2266,0.5
COSMOS_2267,0.0
COSMOS_2273,0.0
COSMOS_2274,0.01
COSMOS_2281,0.0
COSMOS_2310,0.8
COSMOS_2318,0.6
COSMOS_2329,0.4
COSMOS_2338,0.1
COSMOS_2343,0.01
COSMOS_2350,0.4
COSMOS_2356,0.0
COSMOS_2364,0.01
COSMOS_2372,0.1
COSMOS_2376,0.0
COSMOS_2377,0.5
COSMOS_2378,0.0
COSMOS_2379,0.3
COSMOS_2381,0.0
COSMOS_2383,0.1
COSMOS_2390,0.0
COSMOS_2396,0.0
COSMOS_2397,0.4
COSMOS_2404,0.3
COSMOS_2408,0.0
COSMOS_2420,0.2
COSMOS_2424,0.2
COSMOS_2427,0.01
COSMOS_2428,0.3
COSMOS_2429,0.2
COSMOS_2434,0.2
COSMOS_2445,0.7
COSMOS_2452,0.7
COSMOS_2470,0.2
COSMOS_2472,0.0
COSMOS_2477,0.7
COSMOS_2478,0.0
COSMOS_2479,0.0
COSMOS_2482,0.1
COSMOS_2485,0.0
COSMOS_2492,0.2
COSMOS_2493,0.2
COSMOS_2510,0.2
COSMOS_2511,0.7
COSMOS_2522,0.1
COSMOS_2523,0.0
COSMOS_2533,0.0
COSMOS_2537,0.2
COSMOS_2544,0.01
COSMOS_2548,0.01
COSMOS_2556,0.3
COSMOS_2557,0.2
COSMOS_2560,0.7
COSMOS_2562,0.5
COSMOS_2563,0.0
COSMOS_2564,0.6
COSMOS_2566,0.8
COSMOS_2577,0.0
COSMOS_2581,0.0
COSMOS_2584,0.0
COSMOS_2587,0.0
COSMOS_2610,0.0
COSMOS_2618,0.3
COSMOS_2619,0.0
COSMOS_2621,0.0
COSMOS_2626,0.0
COSMOS_2633,0.2
COSMOS_2637,0.1
COSMOS_2664,0.0
COSMOS_2671,0.0
COSMOS_2674,0.1
COSMOS_2678,0.2
COSMOS_2687,0.4
COSMOS_2692,0.3
COSMOS_2695,0.0
COSMOS_2696,0.2
COSMOS_2697,0.0
COSMOS_2709,0.0
COSMOS_2711,0.01
COSMOS_2718,0.1
COSMOS_2722,0.0
COSMOS_2726,0.0
COSMOS_2734,0.0
COSMOS_2735,0.0
COSMOS_2740,0.01
COSMOS_2742,0.0
COSMOS_2745,0.4
COSMOS_2747,0.01
COSMOS_2748,0.4
COSMOS_2750,0.1
COSMOS_2752,0.0
COSMOS_2753,0.1
COSMOS_2765,0.0
COSMOS_2766,0.0
COSMOS_2770,0.3
COSMOS_2783,0.0
COSMOS_2786,0.1
COSMOS_2796,0.2
COSMOS_2800,0.3
COSMOS_2806,0.1
COSMOS_2811,0.0
COSMOS_2817,0.5
COSMOS_2819,0.01
COSMOS_2828,0.7
COSMOS_2830,0.0
COSMOS_2831,0.1
COSMOS_2834,0.0
COSMOS_2842,0.3
COSMOS_2843,0.0
COSMOS_2846,0.01
COSMOS_2847,0.01
COSMOS_2850,0.0
COSMOS_2851,0.1
COSMOS_2861,0.0
COSMOS_2882,0.01
COSMOS_2884,0.0
COSMOS_2889,0.0
COSMOS_2891,0.0
COSMOS_2899,0.2
COSMOS_2906,0.1
COSMOS_2908,0.8
COSMOS_2914,0.0
COSMOS_2921,0.01
COSMOS_2924,0.0
COSMOS_2929,0.1
COSMOS_2932,0.0
COSMOS_2935,0.6
COSMOS_2938,0.5
COSMOS_2944,0.1
COSMOS_2966,0.1
COSMOS_2985,0.1
COSMOS_2988,0.2
COSMOS_2994,0.0
COSMOS_2995,0.0
COSMOS_2996,0.0
COSMOS_2998,0.6
COSMOS_3004,0.1
COSMOS_3005,0.0
COSMOS_3006,0.1
COSMOS_3041,0.1
COSMOS_3045,0.0
COSMOS_3059,0.4
COSMOS_3063,0.2
COSMOS_3066,0.2
COSMOS_3067,0.3
COSMOS_3074,0.0
COSMOS_3080,0.1
COSMOS_3082,0.0
COSMOS_3088,0.01
COSMOS_3093,0.1
COSMOS_3095,0.0
COSMOS_3103,0.2
COSMOS_3105,0.5
COSMOS_3110,0.01
COSMOS_3113,0.2
COSMOS_3117,0.0
COSMOS_3121,0.2
COSMOS_3123,0.0
COSMOS_3131,0.0
COSMOS_3146,0.2
COSMOS_3147,0.3
COSMOS_3148,0.0
COSMOS_3149,0.0
COSMOS_3151,0.2
COSMOS_3152,0.2
COSMOS_3154,0.2
COSMOS_3156,0.0
COSMOS_3166,0.2
COSMOS_3173,0.0
COSMOS_3177,0.5
COSMOS_3179,0.3
COSMOS_3180,0.01
COSMOS_3182,0.1
COSMOS_3183,0.2
COSMOS_3195,0.1
COSMOS_3211,0.1
COSMOS_3214,0.0
COSMOS_3223,0.1
COSMOS_3224,0.0
COSMOS_3229,0.9
COSMOS_3230,0.01
COSMOS_3232,0.0
COSMOS_3233,0.2
COSMOS_3235,0.0
COSMOS_3237,0.2
COSMOS_3239,0.0
COSMOS_3240,0.1
COSMOS_3244,0.4
COSMOS_3245,0.0
COSMOS_3247,0.1
COSMOS_3248,0.5
COSMOS_3253,0.1
COSMOS_3254,0.0
COSMOS_3258,0.01
COSMOS_3261,0.7
COSMOS_3262,0.2
COSMOS_3266,0.0
COSMOS_3267,0.2
COSMOS_3277,0.0
COSMOS_3278,0.01
COSMOS_3279,0.0
COSMOS_3282,0.3
COSMOS_3285,0.0
COSMOS_3289,0.01
COSMOS_3295,0.1
COSMOS_3298,0.2
COSMOS_3310,0.0
COSMOS_3312,0.0
COSMOS_3322,0.0
COSMOS_3326,0.0
COSMOS_3345,0.5
COSMOS_3348,0.8
COSMOS_3350,0.0
COSMOS_3354,0.0
COSMOS_3366,0.5
COSMOS_3368,0.1
COSMOS_3370,0.2
COSMOS_3371,0.0
COSMOS_3372,0.1
COSMOS_3373,0.0
COSMOS_3389,0.01
COSMOS_3401,0.01
COSMOS_3407,0.0
COSMOS_3409,0.1
COSMOS_3422,0.0
COSMOS_3423,0.0
COSMOS_3424,0.5
COSMOS_3425,0.2
COSMOS_3434,0.01
COSMOS_3437,0.2
COSMOS_3444,0.01
COSMOS_3446,0.0
COSMOS_3451,0.0
COSMOS_3453,0.5
COSMOS_3454,0.0
COSMOS_3456,0.1
COSMOS_3457,0.0
COSMOS_3461,0.1
COSMOS_3471,0.3
COSMOS_3475,0.0
COSMOS_3476,0.0
COSMOS_3478,0.1
COSMOS_3485,0.0
COSMOS_3497,0.0
COSMOS_3512,0.0
COSMOS_3514,0.6
COSMOS_3516,0.2
COSMOS_3517,0.0
COSMOS_3518,0.2
COSMOS_3522,0.0
COSMOS_3528,0.8
COSMOS_3535,0.01
COSMOS_3539,0.1
COSMOS_3545,0.0
COSMOS_3552,0.0
COSMOS_3554,0.3
COSMOS_3555,0.5
COSMOS_3560,0.1
COSMOS_3563,0.2
COSMOS_3571,0.2
COSMOS_3574,0.3
COSMOS_3589,0.4
COSMOS_3590,0.2
COSMOS_3597,0.0
COSMOS_3603,0.0
COSMOS_3605,0.01
COSMOS_3606,0.0
COSMOS_3613,0.3
COSMOS_3629,0.3
COSMOS_3633,0.01
COSMOS_3639,0.0
COSMOS_3643,0.0
COSMOS_3656,0.4
COSMOS_3659,0.0
COSMOS_3665,0.0
COSMOS_3667,0.2
COSMOS_3679,0.3
COSMOS_3687,0.0
COSMOS_3689,0.0
COSMOS_3691,0.0
COSMOS_3697,0.1
COSMOS_3704,0.01
COSMOS_3706,0.0
COSMOS_3707,0.1
COSMOS_3711,0.0
COSMOS_3715,0.01
COSMOS_3716,0.4
COSMOS_3718,0.3
COSMOS_3727,0.3
COSMOS_3730,0.2
COSMOS_3731,0.1
COSMOS_3735,0.0
COSMOS_3741,0.1
COSMOS_3742,0.1
COSMOS_3747,0.2
COSMOS_3750,0.2
COSMOS_3752,0.0
COSMOS_3757,0.1
COSMOS_3761,0.1
COSMOS_3763,0.0
COSMOS_3770,0.0
COSMOS_3773,0.3
COSMOS_3779,0.3
COSMOS_3783,0.01
COSMOS_3784,0.2
COSMOS_3793,0.0
COSMOS_3795,0.0
COSMOS_3801,0.2
COSMOS_3812,0.0
COSMOS_3813,0.0
COSMOS_3820,0.0
COSMOS_3825,0.0
COSMOS_3830,0.5
COSMOS_3833,0.0
COSMOS_3835,0.2
COSMOS_3840,0.0
COSMOS_3842,0.0
COSMOS_3844,0.0
COSMOS_3845,0.01
COSMOS_3846,0.2
COSMOS_3851,0.0
COSMOS_3855,0.4
COSMOS_3860,0.01
COSMOS_3861,0.0
COSMOS_3862,0.1
COSMOS_3879,0.01
COSMOS_3881,0.3
COSMOS_3884,0.1
COSMOS_3885,0.1
COSMOS_3890,0.6
COSMOS_3891,0.0
COSMOS_3900,0.2
COSMOS_3904,0.1
COSMOS_3908,0.2
COSMOS_3909,0.0
COSMOS_3911,0.01
COSMOS_3912,0.3
COSMOS_3917,0.0
COSMOS_3922,0.0
COSMOS_3924,0.1
COSMOS_3925,0.4
COSMOS_3933,0.2
COSMOS_3936,0.1
COSMOS_3940,0.4
COSMOS_3942,0.1
COSMOS_3946,0.0
COSMOS_3947,0.1
COSMOS_3958,0.0
COSMOS_3960,0.0
COSMOS_3967,0.1
COSMOS_3969,0.4
COSMOS_3978,0.0
COSMOS_3982,0.4
COSMOS_3983,0.01
COSMOS_3988,0.0
COSMOS_3992,0.2
COSMOS_3993,0.1
COSMOS_3996,0.01
COSMOS_3998,0.0
COSMOS_4000,0.0
COSMOS_4001,0.6
COSMOS_4002,0.1
COSMOS_4006,0.3
COSMOS_4007,0.1
COSMOS_4009,0.0
COSMOS_4015,0.4
COSMOS_4019,0.1
COSMOS_4022,0.4
COSMOS_4033,0.0
COSMOS_4045,0.1
COSMOS_4057,0.0
COSMOS_4061,0.0
COSMOS_4064,0.1
COSMOS_4067,0.01
COSMOS_4073,0.7
COSMOS_4076,0.2
COSMOS_4081,0.2
COSMOS_4082,0.0
COSMOS_4083,0.0
COSMOS_4089,0.2
COSMOS_4091,0.5
COSMOS_4093,0.2
COSMOS_4101,0.2
COSMOS_4105,0.0
COSMOS_4108,0.2
COSMOS_4115,0.3
COSMOS_4132,0.0
COSMOS_4137,0.01
COSMOS_4138,0.2
COSMOS_4145,0.0
COSMOS_4148,0.0
COSMOS_4159,0.7
COSMOS_4166,0.0
COSMOS_4172,0.8
COSMOS_4175,0.01
COSMOS_4176,0.7
COSMOS_4187,0.01
COSMOS_4193,0.01
COSMOS_4194,0.0
COSMOS_4195,0.0
COSMOS_4215,0.0
COSMOS_4218,0.7
COSMOS_4225,0.0
COSMOS_4226,0.6
COSMOS_4228,0.1
COSMOS_4236,0.4
COSMOS_4247,0.3
COSMOS_4257,0.4
COSMOS_4261,0.0
COSMOS_4263,0.0
COSMOS_4271,0.0
COSMOS_4274,0.0
COSMOS_4275,0.01
COSMOS_4280,0.1
COSMOS_4282,0.1
COSMOS_4283,0.7
COSMOS_4291,0.2
COSMOS_4293,0.2
COSMOS_4304,0.4
COSMOS_4307,0.0
COSMOS_4308,0.2
COSMOS_4313,0.4
COSMOS_4323,0.01
COSMOS_4326,0.0
COSMOS_4332,0.5
COSMOS_4333,0.0
COSMOS_4335,0.0
COSMOS_4336,0.2
COSMOS_4338,0.0
COSMOS_4339,0.0
COSMOS_4340,0.0
COSMOS_4342,0.01
COSMOS_4345,0.0
COSMOS_4352,0.0
COSMOS_4353,0.2
COSMOS_4355,0.1
COSMOS_4357,0.2
COSMOS_4359,0.3
COSMOS_4361,0.2
COSMOS_4362,0.0
COSMOS_4368,0.4
COSMOS_4373,0.1
COSMOS_4382,0.0
COSMOS_4387,0.3
COSMOS_4389,0.0
COSMOS_4390,0.0
COSMOS_4391,0.2
COSMOS_4393,0.0
COSMOS_4395,0.0
COSMOS_4398,0.0
COSMOS_4400,0.5
COSMOS_4401,0.01
COSMOS_4403,0.01
COSMOS_4406,0.0
COSMOS_4411,0.4
COSMOS_4434,0.0
COSMOS_4438,0.0
COSMOS_4441,0.2
COSMOS_4445,0.8
COSMOS_4455,0.0
COSMOS_4457,0.0
COSMOS_4458,0.01
COSMOS_4461,0.3
COSMOS_4462,0.3
COSMOS_4468,0.0
COSMOS_4470,0.01
COSMOS_4473,0.7
COSMOS_4474,0.9
COSMOS_4478,0.0
COSMOS_4480,0.0
COSMOS_4490,0.1
COSMOS_4498,0.5
COSMOS_4500,0.0
COSMOS_4502,0.01
COSMOS_4504,0.2
COSMOS_4505,0.1
COSMOS_4506,0.0
COSMOS_4508,0.01
COSMOS_4509,0.0
COSMOS_4521,0.1
COSMOS_4530,0.0
COSMOS_4532,0.4
COSMOS_4533,0.0
COSMOS_4538,0.2
COSMOS_4542,0.01
COSMOS_4555,0.3
COSMOS_4568,0.0
COSMOS_4570,0.0
COSMOS_4572,0.01
COSMOS_4573,0.0
COSMOS_4575,0.5
COSMOS_4585,0.0
COSMOS_4586,0.3
COSMOS_4594,0.2
COSMOS_4611,0.6
COSMOS_4613,0.1
COSMOS_4619,0.0
COSMOS_4620,0.2
COSMOS_4626,0.0
COSMOS_4628,0.0
COSMOS_4629,0.0
COSMOS_4635,0.0
COSMOS_4639,0.0
COSMOS_4641,0.2
COSMOS_4645,0.0
COSMOS_4651,0.2
COSMOS_4653,0.0
COSMOS_4655,0.1
COSMOS_4657,0.01
COSMOS_4660,0.0
COSMOS_4663,0.3
COSMOS_4664,0.01
COSMOS_4669,0.8
COSMOS_4671,0.1
COSMOS_4672,0.3
COSMOS_4674,0.01
COSMOS_4676,0.0
COSMOS_4685,0.0
COSMOS_4689,0.5
COSMOS_4690,0.0
COSMOS_4691,0.0
COSMOS_4698,0.0
COSMOS_4715,0.0
COSMOS_4716,0.0
COSMOS_4718,0.2
COSMOS_4719,0.0
COSMOS_4726,0.5
COSMOS_4730,0.1
COSMOS_4732,0.01
