ID,UV_Full,VJ_Full,UV_Decomposed,VJ_Decomposed,zpk,UG_Full,GR_Full,UG_Decomposed,GR_Decomposed
CDFS_27858,0.6772179872314723,0.7163274580822616,0.509883964432376,0.22575358537447698,2.1851,0.3313890653841014,0.14435122447757465,0.3051312475405865,0.052836587254802225
CDFS_27864,0.6924611719649789,0.4212353918970564,0.7022743751034426,0.4094491192274461,0.7495,0.0031203226061791156,0.29709793736803647,-0.015643256909925185,0.290354776441788
CDFS_27873,0.5009072290075522,0.3761159114604027,0.509883964432376,0.22575358537446277,2.511,0.6839320328101195,0.10288327067014791,0.6472723959578275,0.021172026102888708
CDFS_27879,0.5754693981394183,0.2720068874647268,0.5754693981394183,0.2720068874647268,1.0448,-0.052404010413127367,0.01837918844258013,-0.052404010413127367,0.01837918844258013
CDFS_27880,1.0088034438992253,0.6202430034346662,1.0088359492431636,0.6195721893188448,0.8901,0.015966900409424056,0.27473201231534006,0.01590255968201859,0.27468612899711786
CDFS_27883,1.8454446305122048,1.0965959722275187,1.8455691211144227,1.0964213331335486,0.4063,1.0718741912854028,1.4482359299424559,1.0720374098836203,1.448379222275861
CDFS_27888,1.0761195701107624,0.7479212005773377,1.0761371472466124,0.7477126006411652,0.5132,0.18335373092925522,0.7585198039612209,0.1833207763736482,0.7585473043934883
CDFS_27889,0.8165036619760855,0.5045153583799333,0.9131742119788129,0.5080981932584478,1.2805,0.09096954326946616,0.05772000931753496,0.03956031867001286,-0.0016535248535376468
CDFS_27892,1.0088359492431636,0.6195721893188448,1.0088359492431636,0.6195721893188448,0.6585,0.067372075168592,0.5866276963329966,0.067372075168592,0.5866276963329966
CDFS_27896,1.0379266076930094,0.5487018149800491,1.0379509544225982,0.548340499784473,0.9066,-0.005690113478109993,0.19721539242037522,-0.005718073019920666,0.19717480481864413
CDFS_27901,1.6050630975799436,1.0610520569722723,1.8431734976937548,1.096135602846914,0.6562,0.47814521708998825,0.9946858667498759,0.44157694265787484,1.239615996271084
CDFS_27907,1.380045872496538,0.8652306535390863,1.3803541573013263,0.8638383299718413,0.4924,0.4167382663808894,1.048708273449705,0.4165699764568416,1.0491364135949794
CDFS_27917,0.5148703817430373,0.6099952693643331,0.5148112630716071,0.6089443579099338,2.2282,0.5964445633133693,0.251292780718785,0.5964411997453283,0.2512746039016065
CDFS_27923,0.3741745746239644,0.3716180052162059,0.5098839644323618,0.22575358537447698,2.3831,0.6923100058941429,0.21564881853196027,0.5770166140788859,0.008010399177209138
CDFS_27925,0.5896096876864618,0.284266396449226,0.589554872487426,0.2824548975296608,0.9618,-0.05449855449107588,0.051608154698925546,-0.054554722756677165,0.05150349169772994
CDFS_27934,1.4163579133187483,1.4695110365742465,1.4163579133187483,1.4695110365742465,1.5908,0.5836417962538292,0.5060871557851527,0.5836417962538292,0.5060871557851527
CDFS_27935,1.4739315623893248,0.97304149462758,1.4737327153640791,0.9719833578348158,0.5283,0.4141109910914196,1.0617924435736796,0.4139660180227622,1.0616666671920854
CDFS_27936,1.1465082610067725,0.9356477709158924,1.1465123358699714,0.9356157478145803,2.1735,0.7036625888945451,0.32844456248488996,0.7036631922276086,0.3284434210519436
CDFS_27945,0.7425039824902058,0.43856072784099354,0.7425039824902058,0.43856072784099354,1.492,0.04676859502232844,-0.025854287592807168,0.04676859502232844,-0.025854287592807168
CDFS_27947,0.8123977330138672,0.49850866416596773,0.8123977330138672,0.49850866416596773,0.6113,0.022567143457166594,0.5121039728763463,0.022567143457166594,0.5121039728763463
CDFS_27953,0.7425042332148735,0.4385822801737618,0.7425039824902058,0.43856072784099354,0.7509,-0.010835802299169472,0.3066197145858496,-0.010837660615550249,0.30661944218009296
CDFS_27956,1.1465123358699856,0.9356157478145519,1.1465123358699856,0.9356157478145519,1.6019,0.28539314405763605,0.23976128228980542,0.28539314405763605,0.23976128228980542
CDFS_27959,1.071632599846069,0.7503798634236318,1.0716611166346866,0.7500329262939829,0.531,0.16768572395946535,0.735771497246887,0.16762765710751637,0.7358153065596156
CDFS_27962,0.5148112630716071,0.6089443579099338,0.5148112630716071,0.6089443579099338,2.4464,0.7614922431857423,0.29372865000922843,0.7614922431857423,0.29372865000922843
CDFS_27965,1.8349121454429849,1.0858872318270443,1.8349121454429849,1.0858872318270443,0.5155,0.8542754152019967,1.380452272588272,0.8542754152019967,1.380452272588272
CDFS_27970,0.46549997156490974,0.27361012595603995,0.509883964432376,0.22575358537447698,2.042,0.11621380828006522,0.09969553985527568,0.062219892260202414,0.0491164220171072
CDFS_27971,0.4964239138111708,0.23491309516724357,0.49630018233244755,0.23173075222649686,2.3253,0.41635380488203566,0.03848185132670778,0.4163342810095543,0.03842851870227548
CDFS_27992,1.2488660121471185,1.0642438989302718,1.4107443449543666,1.1066982156262526,1.2938,0.35635445058375126,0.2946516521566451,0.33923366656107135,0.28450624810800207
CDFS_27998,0.9131742119788271,0.5080981932584621,0.9131742119788271,0.5080981932584621,0.5161,0.15708386185025347,0.7272372983183857,0.15708386185025347,0.7272372983183857
CDFS_28000,0.6811145104798157,0.3759640090722485,0.6811145104798157,0.3759640090722485,0.3366,0.27872982528701584,0.6177537914476972,0.27872982528701584,0.6177537914476972
CDFS_28003,0.5121716035491488,0.2851321137465419,0.5098839644323476,0.2257535853744912,3.8648,12.441377928704938,1.4864950671912283,,
CDFS_28004,1.8299219101324695,1.4486264806309919,1.8698824276508077,1.4480044460914314,0.954,0.3320980603809147,0.7760820977668175,0.28967436707772265,0.7352249865670473
CDFS_28023,0.6459387116828168,0.32404369116325427,0.6459387116828168,0.32404369116325427,0.64,-0.029776773724421446,0.402250595468189,-0.029776773724421446,0.402250595468189
CDFS_28027,0.10322242917405333,0.24718117782600757,0.28368499753680965,0.05507086764586688,3.7197,4.547849364067503,1.1000407050959922,,
CDFS_28041,0.7023028849381916,0.4110538397794983,0.7022743751034426,0.4094491192274319,1.2867,0.07213406758593521,-0.00046779942643127015,0.07210382029063567,-0.0006053115714763635
CDFS_28044,0.4901722335075078,0.4183434792991534,0.5389256426388442,0.43017389952790097,1.1046,-0.012380969493776206,-0.0028877767326207504,-0.019770431034530134,-0.010390276395497722
CDFS_28056,0.9559972620606061,0.5577435771403714,0.9559972620606061,0.5577435771403714,0.7425,0.0016436271436788275,0.4243368417200202,0.0016436271436788275,0.4243368417200202
CDFS_28059,0.8072062268248885,0.5279024063181765,0.8072059131202138,0.5270377708929885,0.9298,-0.002108215390279611,0.15288571339607415,-0.0021572821306392598,0.15281963738620163
CDFS_28067,0.4474361382692251,0.21427676938594686,0.44686600400007137,0.20108888854861107,1.6256,0.002473771800637792,-0.010613287916257264,0.0022572851043491937,-0.010920945290294526
CDFS_28068,0.7442909219126932,0.6817369721950399,0.8477490923813491,0.7126979504009512,2.3024,0.794271159289508,0.3563886673162955,0.7796446820975547,0.326846237074335
CDFS_28072,0.5401286597376043,0.3984887207286789,0.5468484198204067,0.3645416344713084,0.4395,0.12182623027720751,0.47243511637900326,0.08985460732650097,0.4841260588816141
CDFS_28077,0.5009206745727255,0.37590470467236514,0.509883964432376,0.22575358537446277,2.7814,1.3570314469689038,0.16419360053696153,1.340708251191728,0.09239012390990808
CDFS_28082,1.923775261168501,1.1920233057537786,1.923775261168501,1.1920233057537786,0.5211,0.9021740821104771,1.434418461449141,0.9021740821104771,1.434418461449141
CDFS_28088,1.4960400057227332,1.1502040706077992,1.9188324381525916,1.1844773291634283,0.6731,0.7837970929917049,1.023106635366645,0.4963690689935163,1.2965312223608123
CDFS_28089,0.6056674880136654,0.29438605400966367,0.6056674880136654,0.29438605400966367,0.7314,-0.06619878454861805,0.2633100260063088,-0.06619878454861805,0.2633100260063088
CDFS_28100,1.4217325394700708,0.9134123285286933,1.4221067831808796,0.9119581366047953,0.5937,0.2772443532933977,0.9242134527329284,0.27681016566623384,0.924675124298858
CDFS_28103,0.7819895143105668,0.6941701869282042,0.7819895143105668,0.6941701869282042,2.2462,0.6929625925754408,0.3030201876935621,0.6929625925754408,0.3030201876935621
CDFS_28122,0.43071484209544053,0.5757088201770273,0.43071484209544053,0.5757088201770273,2.1593,0.5410012525837544,0.2356294412156501,0.5410012525837544,0.2356294412156501
CDFS_28135,0.9131742119788129,0.5080981932584621,0.9131742119788129,0.5080981932584621,0.4177,0.26771479485043415,0.7953104678381067,0.26771479485043415,0.7953104678381067
CDFS_28136,0.5085321814728871,0.2496881286236885,0.509883964432376,0.22575358537446277,1.5611,0.027033391139795526,-0.008110562881796568,0.017051516104814368,-0.02413524420826718
CDFS_28139,0.7425039824902058,0.4385607278409651,0.7425039824902058,0.4385607278409651,0.7617,-0.010786229830358707,0.293876731445323,-0.010786229830358707,0.293876731445323
CDFS_28141,0.9526113721230871,0.5574645634781348,0.9559972620606061,0.5577435771403572,1.1593,0.03992022949044838,0.09278796154330848,0.03812285954322192,0.09134722583233668
CDFS_28143,1.255497098345046,0.8471542639114205,1.3803541573013405,0.8638383299718555,0.5194,0.39642949994295407,0.9042725974398422,0.37272639472982405,1.011035397284303
CDFS_28145,0.6459387116828452,0.32404369116324006,0.6459387116828452,0.32404369116324006,1.3812,0.04027311857527138,-0.07533674753662467,0.04027311857527138,-0.07533674753662467
