id,z,field
10141,0.6087,cdfs
10142,0.6036,cdfs
10143,0.3948,cdfs
10146,2.9951,cdfs
10147,2.8144,cdfs
10151,4.0769,cdfs
10152,3.7668,cdfs
10153,0.3638,cdfs
10160,1.1972,cdfs
10161,3.8338,cdfs
10162,1.1021,cdfs
10163,0.4192,cdfs
10167,1.1417,cdfs
10169,0.5036,cdfs
10173,0.6236,cdfs
10176,2.0075,cdfs
10184,3.1345,cdfs
10186,1.9367,cdfs
10188,1.5331,cdfs
10190,2.4756,cdfs
10192,1.3762,cdfs
10194,1.2047,cdfs
10195,3.1632,cdfs
10197,1.9546,cdfs
10205,3.7151,cdfs
10207,1.548,cdfs
10209,1.611,cdfs
10210,0.9863,cdfs
10212,2.7152,cdfs
10213,2.6348,cdfs
10214,3.3039,cdfs
10216,2.0541,cdfs
10217,0.8311,cdfs
10218,1.7471,cdfs
10220,1.2884,cdfs
10223,0.7319,cdfs
10224,3.1353,cdfs
10225,2.0315,cdfs
10229,3.0817,cdfs
10232,0.4615,cdfs
10233,1.9293,cdfs
10236,1.5792,cdfs
10238,1.0014,cdfs
10240,0.3643,cdfs
10243,1.5462,cdfs
10244,1.4777,cdfs
10246,3.4918,cdfs
10249,1.4159,cdfs
10252,2.7405,cdfs
10253,0.9007,cdfs
10254,1.2757,cdfs
10256,0.9426,cdfs
10258,0.164,cdfs
10259,1.9197,cdfs
10262,4.1594,cdfs
10263,0.5225,cdfs
10264,0.7289,cdfs
10265,2.2602,cdfs
10274,2.0106,cdfs
10275,2.3499,cdfs
10276,0.8006,cdfs
10277,1.1049,cdfs
10279,0.6243,cdfs
10280,2.7926,cdfs
10282,0.9728,cdfs
10283,2.0657,cdfs
10286,0.6806,cdfs
10287,3.5008,cdfs
10288,2.0605,cdfs
10289,2.0763,cdfs
10291,0.863,cdfs
10293,1.0978,cdfs
10295,2.7784,cdfs
10296,2.8838,cdfs
10297,2.3984,cdfs
10298,1.3766,cdfs
10302,3.2866,cdfs
10303,0.1984,cdfs
10304,1.109,cdfs
10305,3.8448,cdfs
10308,2.3562,cdfs
10309,1.9988,cdfs
10311,1.0496,cdfs
10312,4.0547,cdfs
10313,2.5215,cdfs
10314,1.7854,cdfs
10315,2.3107,cdfs
10316,3.1229,cdfs
10317,1.6222,cdfs
10318,0.8166,cdfs
10319,1.6212,cdfs
10320,3.4889,cdfs
10321,2.1059,cdfs
10322,2.8198,cdfs
10323,0.7617,cdfs
10324,3.5187,cdfs
10327,1.5581,cdfs
10328,0.9468,cdfs
10330,3.1115,cdfs
10335,3.656,cdfs
10336,3.3734,cdfs
10339,0.841,cdfs
10340,1.9852,cdfs
10342,2.4931,cdfs
10344,1.8914,cdfs
10346,1.8094,cdfs
10350,2.6587,cdfs
10351,0.8407,cdfs
10354,1.4282,cdfs
10355,1.3867,cdfs
10356,2.2044,cdfs
10357,0.6883,cdfs
10360,1.6192,cdfs
10362,0.6044,cdfs
10363,0.3497,cdfs
10367,3.3659,cdfs
10371,1.6208,cdfs
10372,1.1247,cdfs
10374,0.7526,cdfs
10375,1.7738,cdfs
10376,3.4906,cdfs
10377,2.8675,cdfs
10380,1.665,cdfs
10382,1.9008,cdfs
10384,1.3525,cdfs
10387,0.8251,cdfs
10393,0.8852,cdfs
10394,1.2343,cdfs
10395,0.5256,cdfs
10396,1.8956,cdfs
10397,1.4391,cdfs
10398,0.9105,cdfs
10400,3.5207,cdfs
10401,3.7612,cdfs
10402,2.8926,cdfs
10406,2.6661,cdfs
10407,2.8224,cdfs
10408,0.9654,cdfs
10409,0.6246,cdfs
10412,1.5184,cdfs
10413,1.5003,cdfs
10414,0.9512,cdfs
10415,3.1706,cdfs
10416,3.9097,cdfs
10417,0.5249,cdfs
10418,1.3987,cdfs
10420,2.652,cdfs
10421,2.3078,cdfs
10427,3.0884,cdfs
10432,0.4816,cdfs
10434,2.1152,cdfs
10435,0.6009,cdfs
10436,1.1261,cdfs
10437,1.3007,cdfs
10440,0.4854,cdfs
10441,2.7019,cdfs
10442,2.1686,cdfs
10449,2.761,cdfs
10451,0.5546,cdfs
10453,1.9446,cdfs
10454,1.5225,cdfs
10456,4.0524,cdfs
10459,3.9241,cdfs
10460,1.2701,cdfs
10462,3.7612,cdfs
10468,0.7311,cdfs
10469,2.9023,cdfs
10470,3.7045,cdfs
10472,0.7003,cdfs
10473,0.9588,cdfs
10475,0.5197,cdfs
10477,0.3901,cdfs
10478,0.7485,cdfs
10479,3.5965,cdfs
10484,0.5278,cdfs
10488,1.5372,cdfs
10489,3.3011,cdfs
10490,3.9536,cdfs
10491,0.556,cdfs
10492,1.3931,cdfs
10495,3.5336,cdfs
10496,0.6927,cdfs
10498,1.039,cdfs
10500,1.3575,cdfs
10502,0.4872,cdfs
10503,1.5937,cdfs
10505,2.7311,cdfs
10506,3.2102,cdfs
10508,1.2272,cdfs
10511,0.7394,cdfs
10512,1.2834,cdfs
10514,2.5523,cdfs
10515,0.8067,cdfs
10518,0.8404,cdfs
10520,0.5964,cdfs
10521,1.9994,cdfs
10522,1.6584,cdfs
10523,1.8076,cdfs
10524,0.5692,cdfs
10525,1.9709,cdfs
10528,0.7377,cdfs
10530,1.3921,cdfs
10532,0.2063,cdfs
10534,1.3826,cdfs
10535,0.5197,cdfs
10538,1.3651,cdfs
10545,3.3585,cdfs
10548,0.7811,cdfs
10550,2.7841,cdfs
10552,2.8402,cdfs
10553,1.5242,cdfs
10555,1.5847,cdfs
10557,2.3396,cdfs
10559,2.4673,cdfs
10561,0.4568,cdfs
10565,0.2715,cdfs
10566,1.9075,cdfs
10567,1.9058,cdfs
10574,1.4771,cdfs
10575,0.4263,cdfs
10576,0.824,cdfs
10578,3.7523,cdfs
10579,0.8442,cdfs
10580,1.866,cdfs
10581,0.6799,cdfs
10582,0.884,cdfs
10585,2.7257,cdfs
10589,0.5692,cdfs
10590,3.6022,cdfs
10591,1.69,cdfs
10592,3.7021,cdfs
10593,1.3594,cdfs
10594,1.2842,cdfs
10595,4.7134,cdfs
10596,0.688,cdfs
10599,2.9466,cdfs
10600,0.7643,cdfs
10603,0.6825,cdfs
10604,0.5441,cdfs
10608,2.3296,cdfs
10610,1.492,cdfs
10612,1.2316,cdfs
10613,0.6534,cdfs
10614,2.8518,cdfs
10615,0.6232,cdfs
10616,0.5511,cdfs
10617,1.4232,cdfs
10619,0.722,cdfs
10624,4.8861,cdfs
10627,3.4962,cdfs
10628,2.0716,cdfs
10629,1.2695,cdfs
10632,2.5175,cdfs
10633,3.945,cdfs
10635,0.4405,cdfs
10639,1.8479,cdfs
10641,0.9137,cdfs
10642,1.0407,cdfs
10643,2.888,cdfs
10644,0.3528,cdfs
10647,0.5428,cdfs
10649,1.3102,cdfs
10652,0.3777,cdfs
10654,2.5013,cdfs
10655,1.4727,cdfs
10656,4.379,cdfs
10658,1.5756,cdfs
10659,0.1422,cdfs
10660,2.0165,cdfs
10661,0.8199,cdfs
10662,0.5872,cdfs
10664,0.1366,cdfs
10666,2.2283,cdfs
10667,1.5327,cdfs
10668,3.3377,cdfs
10669,0.9436,cdfs
10670,0.8729,cdfs
10672,3.532,cdfs
10673,2.4165,cdfs
10675,0.5536,cdfs
10677,3.0839,cdfs
10679,4.2155,cdfs
10680,0.5404,cdfs
10683,2.0928,cdfs
10685,3.488,cdfs
10689,1.6153,cdfs
10691,0.6761,cdfs
10694,0.7064,cdfs
10695,2.9114,cdfs
10696,0.4887,cdfs
10697,0.5415,cdfs
10698,0.9874,cdfs
10699,2.4878,cdfs
10701,0.6947,cdfs
10702,0.58,cdfs
10705,0.4594,cdfs
10707,0.4932,cdfs
10712,2.3047,cdfs
10717,1.3039,cdfs
10720,3.7471,cdfs
10722,1.8532,cdfs
10724,0.7097,cdfs
10726,1.1263,cdfs
10729,1.5388,cdfs
10730,3.4568,cdfs
10733,1.2486,cdfs
10738,1.8519,cdfs
10740,2.0512,cdfs
10741,3.044,cdfs
10744,1.2807,cdfs
10745,2.9947,cdfs
10749,0.7482,cdfs
10751,1.1831,cdfs
10752,1.44,cdfs
10753,1.0878,cdfs
10754,1.0939,cdfs
10757,0.3122,cdfs
10759,0.5222,cdfs
10766,1.3052,cdfs
10767,2.4968,cdfs
10769,0.8091,cdfs
10771,1.769,cdfs
10772,4.4917,cdfs
10773,1.2952,cdfs
10775,0.3594,cdfs
10776,1.0676,cdfs
10777,2.1588,cdfs
10778,0.4433,cdfs
10779,4.5075,cdfs
10780,1.9874,cdfs
10781,0.781,cdfs
10782,1.6094,cdfs
10783,0.9026,cdfs
10784,0.5295,cdfs
10786,0.9948,cdfs
10787,0.5428,cdfs
10789,2.8425,cdfs
10790,0.6034,cdfs
10792,1.4338,cdfs
10794,2.6141,cdfs
10795,3.5516,cdfs
10796,2.9151,cdfs
10798,0.5373,cdfs
10801,0.1384,cdfs
10802,0.8322,cdfs
10804,3.0309,cdfs
10805,1.9876,cdfs
10806,2.0628,cdfs
10807,4.0105,cdfs
10808,0.9753,cdfs
10811,0.7246,cdfs
10813,3.0803,cdfs
10816,0.6942,cdfs
10817,0.9505,cdfs
10818,0.3702,cdfs
10819,3.6472,cdfs
10824,2.5666,cdfs
10827,0.792,cdfs
10828,1.6065,cdfs
10831,3.4378,cdfs
10834,3.0626,cdfs
10835,0.7808,cdfs
10836,0.5574,cdfs
10837,0.8862,cdfs
10840,2.5981,cdfs
10841,0.5583,cdfs
10842,0.7583,cdfs
10843,2.8029,cdfs
10846,1.5272,cdfs
10853,2.1621,cdfs
10854,0.742,cdfs
10855,1.2453,cdfs
10856,0.7338,cdfs
10857,1.2724,cdfs
10858,2.2972,cdfs
10859,1.0505,cdfs
10861,0.5713,cdfs
10862,3.5555,cdfs
10864,1.4749,cdfs
10865,2.088,cdfs
10868,3.51,cdfs
10870,2.4084,cdfs
10871,1.9119,cdfs
10872,1.2795,cdfs
10875,0.2675,cdfs
10878,2.8432,cdfs
10881,2.4983,cdfs
10883,0.5473,cdfs
10884,1.2829,cdfs
10887,1.9985,cdfs
10888,1.2733,cdfs
10889,0.5416,cdfs
10890,0.7491,cdfs
10892,1.2369,cdfs
10895,1.4486,cdfs
10896,3.1386,cdfs
10897,0.5187,cdfs
10898,1.5781,cdfs
10899,0.7126,cdfs
10901,0.5395,cdfs
10904,2.9805,cdfs
10905,2.27,cdfs
10910,2.396,cdfs
10911,1.3217,cdfs
10912,1.3569,cdfs
10913,3.5657,cdfs
10914,1.5908,cdfs
10917,1.1507,cdfs
10918,1.529,cdfs
10919,1.9904,cdfs
10923,0.6727,cdfs
10925,0.5733,cdfs
10926,3.1622,cdfs
10927,0.5821,cdfs
10928,1.0721,cdfs
10930,3.0637,cdfs
10932,2.4833,cdfs
10936,3.5292,cdfs
10941,1.5458,cdfs
10942,1.0655,cdfs
10944,0.4417,cdfs
10949,0.799,cdfs
10950,1.0432,cdfs
10952,1.6567,cdfs
10953,2.9161,cdfs
10954,1.188,cdfs
10956,1.2127,cdfs
10958,2.7899,cdfs
10960,0.9336,cdfs
10961,0.676,cdfs
10962,4.551,cdfs
10963,2.8369,cdfs
10966,1.2109,cdfs
10968,0.526,cdfs
10969,0.6349,cdfs
10970,1.583,cdfs
10972,3.3522,cdfs
10976,2.6542,cdfs
10978,1.9824,cdfs
10979,0.6594,cdfs
10980,1.5386,cdfs
10981,0.2288,cdfs
10983,2.5797,cdfs
10984,1.8318,cdfs
10987,1.7613,cdfs
10989,1.8965,cdfs
10991,0.81,cdfs
10992,1.102,cdfs
10993,3.9685,cdfs
10997,1.2031,cdfs
10998,2.9494,cdfs
10999,0.6752,cdfs
11000,2.7464,cdfs
11003,2.0418,cdfs
11005,2.147,cdfs
11006,2.8303,cdfs
11008,1.2045,cdfs
11009,1.5849,cdfs
11011,0.6476,cdfs
11013,1.1547,cdfs
11014,3.2753,cdfs
11016,1.8292,cdfs
11017,0.7213,cdfs
11018,1.0482,cdfs
11020,1.2551,cdfs
11022,1.0389,cdfs
11023,0.495,cdfs
11026,1.2256,cdfs
11027,0.5255,cdfs
11029,1.0852,cdfs
11031,3.4691,cdfs
11032,0.5756,cdfs
11033,1.0574,cdfs
11037,3.6396,cdfs
11039,0.9377,cdfs
11041,0.6881,cdfs
11043,1.7912,cdfs
11044,1.512,cdfs
11045,0.872,cdfs
11047,1.5297,cdfs
11049,1.067,cdfs
11051,1.0943,cdfs
11053,2.0168,cdfs
11054,0.5274,cdfs
11055,3.7114,cdfs
11057,0.9304,cdfs
11058,3.5214,cdfs
11059,4.804,cdfs
11060,1.1776,cdfs
11061,2.3138,cdfs
11062,1.0632,cdfs
11064,0.9189,cdfs
11068,3.324,cdfs
11069,0.9511,cdfs
11071,1.332,cdfs
11072,0.7558,cdfs
11074,0.6619,cdfs
11076,2.8233,cdfs
11084,2.5779,cdfs
11085,1.6731,cdfs
11092,3.4976,cdfs
11093,0.2295,cdfs
11096,1.9013,cdfs
11097,3.4791,cdfs
11098,1.2853,cdfs
11099,0.538,cdfs
11101,3.3123,cdfs
11102,0.4577,cdfs
11103,2.7643,cdfs
11105,2.7707,cdfs
11106,1.3809,cdfs
11108,1.1541,cdfs
11109,0.365,cdfs
11110,0.9453,cdfs
11116,0.614,cdfs
11118,1.3795,cdfs
11119,1.3172,cdfs
11120,0.6518,cdfs
11124,3.0552,cdfs
11125,1.289,cdfs
11129,2.9145,cdfs
11130,0.2308,cdfs
11137,3.2152,cdfs
11139,0.5353,cdfs
11142,2.0056,cdfs
11143,1.4673,cdfs
11144,3.4684,cdfs
11145,0.3964,cdfs
11146,1.0812,cdfs
11148,0.6347,cdfs
11149,3.3861,cdfs
11150,0.7871,cdfs
11152,0.3305,cdfs
11153,1.3222,cdfs
11154,1.6511,cdfs
11157,0.6577,cdfs
11158,0.6328,cdfs
11160,1.0965,cdfs
11161,2.1463,cdfs
11162,2.7563,cdfs
11163,1.7026,cdfs
11164,1.6061,cdfs
11166,0.6996,cdfs
11167,3.5325,cdfs
11171,0.6873,cdfs
11172,3.023,cdfs
11173,1.6839,cdfs
11174,1.3812,cdfs
11175,2.8472,cdfs
11178,1.3404,cdfs
11181,3.0631,cdfs
11183,0.4946,cdfs
11184,2.5768,cdfs
11185,1.0616,cdfs
11186,1.5184,cdfs
11187,1.828,cdfs
11189,0.4837,cdfs
11191,1.5586,cdfs
11192,0.6638,cdfs
11193,3.4169,cdfs
11196,1.0144,cdfs
11197,1.8915,cdfs
11199,2.8288,cdfs
11200,2.9149,cdfs
11201,0.9564,cdfs
11203,2.6224,cdfs
11206,4.4322,cdfs
11207,1.159,cdfs
11209,2.4365,cdfs
11212,1.2935,cdfs
11213,0.6167,cdfs
11215,0.7405,cdfs
11216,1.5238,cdfs
11218,3.0941,cdfs
11219,2.9859,cdfs
11221,2.6868,cdfs
11228,1.6476,cdfs
11230,2.0346,cdfs
11234,2.8534,cdfs
11235,1.5258,cdfs
11238,1.3744,cdfs
11240,3.5599,cdfs
11242,0.3268,cdfs
11245,1.9646,cdfs
11246,0.5108,cdfs
11248,0.9937,cdfs
11249,0.7468,cdfs
11253,0.8821,cdfs
11254,2.8594,cdfs
11256,2.2403,cdfs
11257,2.0417,cdfs
11258,1.8367,cdfs
11259,0.9226,cdfs
11260,4.9671,cdfs
11262,2.4275,cdfs
11263,0.3368,cdfs
11264,1.4642,cdfs
11267,0.5348,cdfs
11268,2.3604,cdfs
11269,3.6341,cdfs
11271,1.7767,cdfs
11275,0.2787,cdfs
11276,0.6922,cdfs
11279,1.5221,cdfs
11280,2.2889,cdfs
11281,1.5864,cdfs
11283,1.0474,cdfs
11287,3.7174,cdfs
11288,1.0864,cdfs
11289,2.4096,cdfs
11291,1.4393,cdfs
11292,4.407,cdfs
11299,1.8502,cdfs
11301,2.74,cdfs
11303,3.5472,cdfs
11304,1.5868,cdfs
11305,0.6564,cdfs
11306,3.7285,cdfs
11307,1.3209,cdfs
11308,1.7419,cdfs
11309,1.0647,cdfs
11313,2.6719,cdfs
11314,4.2294,cdfs
11315,1.347,cdfs
11318,0.3439,cdfs
11320,1.3163,cdfs
11324,3.8542,cdfs
11325,1.2916,cdfs
11329,1.4398,cdfs
11330,0.6338,cdfs
11331,3.6388,cdfs
11336,2.7565,cdfs
11337,2.6236,cdfs
11338,0.9239,cdfs
11339,0.9765,cdfs
11342,0.6196,cdfs
11345,1.0206,cdfs
11347,0.9142,cdfs
11349,0.7603,cdfs
11353,4.6572,cdfs
11358,3.6244,cdfs
11360,0.9894,cdfs
11361,0.5542,cdfs
11364,1.9984,cdfs
11366,1.3313,cdfs
11369,2.7667,cdfs
11372,2.4094,cdfs
11373,0.9384,cdfs
11374,1.2241,cdfs
11378,0.9894,cdfs
11381,1.9399,cdfs
11383,0.5148,cdfs
11384,0.9991,cdfs
11385,1.9473,cdfs
11388,1.6367,cdfs
11389,4.659,cdfs
11390,0.6955,cdfs
11392,1.5659,cdfs
11395,1.0434,cdfs
11396,2.9264,cdfs
11397,1.3775,cdfs
11398,3.5454,cdfs
11409,2.5774,cdfs
11410,2.0741,cdfs
11411,1.3165,cdfs
11412,0.7972,cdfs
11413,2.05,cdfs
11414,0.4082,cdfs
11415,0.1351,cdfs
11416,0.9469,cdfs
11417,2.3714,cdfs
11420,0.7068,cdfs
11422,0.71,cdfs
11423,1.2894,cdfs
11424,0.5755,cdfs
11426,1.5673,cdfs
11427,1.0042,cdfs
11429,0.1942,cdfs
11434,0.3913,cdfs
11435,0.4147,cdfs
11438,1.5754,cdfs
11442,1.5928,cdfs
11443,1.3758,cdfs
11444,2.8745,cdfs
11445,1.2401,cdfs
11446,0.4153,cdfs
11447,1.1192,cdfs
11448,1.4529,cdfs
11451,0.5258,cdfs
11452,1.1523,cdfs
11454,3.7974,cdfs
11455,1.3622,cdfs
11456,1.2756,cdfs
11459,1.5536,cdfs
11461,4.3205,cdfs
11463,0.4606,cdfs
11464,3.4235,cdfs
11465,0.207,cdfs
11466,1.3246,cdfs
11467,0.519,cdfs
11469,0.9892,cdfs
11474,0.7812,cdfs
11475,0.1378,cdfs
11477,2.0834,cdfs
11478,0.7165,cdfs
11479,0.9665,cdfs
11480,1.0129,cdfs
11484,4.283,cdfs
11486,2.1541,cdfs
11487,0.581,cdfs
11488,0.5496,cdfs
11489,1.7617,cdfs
11492,0.3822,cdfs
11493,3.0833,cdfs
11494,0.9581,cdfs
11495,0.2306,cdfs
11497,1.356,cdfs
11498,0.2554,cdfs
11499,1.0928,cdfs
11500,1.8348,cdfs
11501,1.8504,cdfs
11506,0.6741,cdfs
11508,1.3416,cdfs
11510,1.593,cdfs
11513,0.1077,cdfs
11517,1.3687,cdfs
11522,2.871,cdfs
11527,1.5067,cdfs
11529,2.2571,cdfs
11532,2.0557,cdfs
11533,2.4005,cdfs
11534,1.5706,cdfs
11535,0.3878,cdfs
11536,2.9185,cdfs
11537,0.5128,cdfs
11541,3.0935,cdfs
11545,1.8888,cdfs
11547,1.4065,cdfs
11548,3.1845,cdfs
11549,2.8998,cdfs
11550,0.2088,cdfs
11551,0.9168,cdfs
11552,3.804,cdfs
11560,1.6076,cdfs
11561,0.9655,cdfs
11562,0.414,cdfs
11563,0.9565,cdfs
11564,2.6172,cdfs
11565,1.9244,cdfs
11570,0.7036,cdfs
11571,0.5944,cdfs
11574,1.7237,cdfs
11576,1.6302,cdfs
11577,0.6597,cdfs
11578,4.362,cdfs
11580,1.3378,cdfs
11581,0.6705,cdfs
11582,0.5475,cdfs
11583,0.9215,cdfs
11585,1.0443,cdfs
11586,3.0496,cdfs
11587,1.2663,cdfs
11589,0.68,cdfs
11591,2.6636,cdfs
11592,1.9583,cdfs
11593,1.721,cdfs
11594,3.5116,cdfs
11596,1.3747,cdfs
11597,0.5591,cdfs
11598,2.3578,cdfs
11600,1.9883,cdfs
11603,1.479,cdfs
11604,2.0526,cdfs
11606,0.8982,cdfs
11607,0.4325,cdfs
11610,0.2726,cdfs
11612,3.4431,cdfs
11615,0.4586,cdfs
11616,1.6757,cdfs
11620,1.742,cdfs
11621,2.6883,cdfs
11622,1.8666,cdfs
11624,1.7089,cdfs
11627,1.0867,cdfs
11628,0.6521,cdfs
11629,2.2109,cdfs
11630,1.1557,cdfs
11631,1.5492,cdfs
11635,1.2321,cdfs
11637,0.408,cdfs
11639,0.6728,cdfs
11640,0.7367,cdfs
11642,2.707,cdfs
11645,1.761,cdfs
11646,1.4913,cdfs
11648,3.1046,cdfs
11649,0.9626,cdfs
11650,2.8661,cdfs
11657,2.214,cdfs
11659,1.0763,cdfs
11660,1.4741,cdfs
11665,0.328,cdfs
11671,1.5737,cdfs
11672,2.8471,cdfs
11674,3.0749,cdfs
11675,1.3338,cdfs
11676,1.2918,cdfs
11680,1.0492,cdfs
11682,1.5163,cdfs
11683,0.5332,cdfs
11684,1.685,cdfs
11685,1.118,cdfs
11686,0.8101,cdfs
11689,1.5499,cdfs
11690,1.2872,cdfs
11693,0.6117,cdfs
11695,0.5962,cdfs
11696,0.2567,cdfs
11699,0.4925,cdfs
11701,0.6588,cdfs
11702,1.3368,cdfs
11704,2.0116,cdfs
11706,0.674,cdfs
11707,2.8256,cdfs
11709,0.6618,cdfs
11710,1.4354,cdfs
11711,1.4683,cdfs
11712,1.5129,cdfs
11713,0.7188,cdfs
11714,3.4713,cdfs
11715,3.7398,cdfs
11716,0.2238,cdfs
11718,1.9882,cdfs
11720,1.3717,cdfs
11721,2.0409,cdfs
11723,1.2436,cdfs
11725,3.0225,cdfs
11726,1.1472,cdfs
11729,0.7109,cdfs
11731,1.5601,cdfs
11732,4.7281,cdfs
11733,1.2268,cdfs
11734,0.7132,cdfs
11735,1.2347,cdfs
11736,0.8901,cdfs
11739,0.2453,cdfs
11740,0.4244,cdfs
11741,1.1463,cdfs
11742,1.1002,cdfs
11743,1.5622,cdfs
11750,2.5002,cdfs
11751,0.6895,cdfs
11753,0.7455,cdfs
11755,1.6806,cdfs
11756,1.1274,cdfs
11758,0.9275,cdfs
11761,0.9392,cdfs
11763,0.4422,cdfs
11765,2.4312,cdfs
11771,1.5658,cdfs
11772,0.5954,cdfs
11774,0.6822,cdfs
11776,1.1578,cdfs
11777,3.3218,cdfs
11778,0.9072,cdfs
11779,1.6396,cdfs
11781,0.6383,cdfs
11783,2.5164,cdfs
11784,2.7527,cdfs
11786,2.4227,cdfs
11788,3.5146,cdfs
11791,2.4468,cdfs
11795,1.5996,cdfs
11797,0.8451,cdfs
11798,2.3934,cdfs
11801,1.3425,cdfs
11802,2.1033,cdfs
11803,1.5505,cdfs
11807,0.6591,cdfs
11808,1.6358,cdfs
11809,1.5415,cdfs
11811,3.1057,cdfs
11814,2.2764,cdfs
11815,1.3854,cdfs
11817,1.9311,cdfs
11821,1.0199,cdfs
11826,0.639,cdfs
11827,2.0173,cdfs
11830,1.1709,cdfs
11831,1.5099,cdfs
11832,0.2555,cdfs
11833,1.7204,cdfs
11834,0.9143,cdfs
11835,1.5659,cdfs
11836,2.4265,cdfs
11837,0.7471,cdfs
11838,1.6393,cdfs
11839,3.9867,cdfs
11840,0.8226,cdfs
11841,1.2663,cdfs
11842,1.516,cdfs
11843,0.6803,cdfs
11844,0.6602,cdfs
11846,1.1655,cdfs
11847,0.848,cdfs
11848,1.1666,cdfs
11849,0.1463,cdfs
11850,4.4617,cdfs
11855,2.115,cdfs
11857,1.6092,cdfs
11858,1.0723,cdfs
11859,2.0559,cdfs
11860,2.4068,cdfs
11861,3.5034,cdfs
11862,0.9481,cdfs
11863,2.7302,cdfs
11865,3.1084,cdfs
11867,2.7369,cdfs
11869,1.1448,cdfs
11870,1.2351,cdfs
11871,2.4437,cdfs
11874,1.3641,cdfs
11875,3.497,cdfs
11876,2.6142,cdfs
11877,3.1076,cdfs
11878,0.3805,cdfs
11879,1.0814,cdfs
11881,0.2014,cdfs
11885,3.1405,cdfs
11886,1.6204,cdfs
11887,1.6563,cdfs
11889,1.0929,cdfs
11892,1.2217,cdfs
11893,1.7861,cdfs
11895,0.6374,cdfs
11900,0.6905,cdfs
11905,1.3421,cdfs
11906,0.6127,cdfs
11908,3.3125,cdfs
11909,3.4281,cdfs
11910,0.6749,cdfs
11912,1.0873,cdfs
11913,0.6969,cdfs
11914,1.2465,cdfs
11915,3.6727,cdfs
11917,2.3264,cdfs
11919,1.207,cdfs
11921,3.0077,cdfs
11922,1.1521,cdfs
11923,2.9975,cdfs
11926,0.5411,cdfs
11927,3.2343,cdfs
11929,2.5791,cdfs
11932,1.5121,cdfs
11933,0.5174,cdfs
11934,0.2433,cdfs
11935,0.3949,cdfs
11938,1.108,cdfs
11939,1.812,cdfs
11943,1.1597,cdfs
11944,0.9017,cdfs
11946,0.6996,cdfs
11948,1.965,cdfs
11949,1.1631,cdfs
11950,0.8101,cdfs
11951,0.9417,cdfs
11952,0.5388,cdfs
11954,2.3098,cdfs
11955,0.6095,cdfs
11956,1.9777,cdfs
11957,0.8665,cdfs
11958,0.8566,cdfs
11960,1.8486,cdfs
11961,2.8597,cdfs
11962,2.6721,cdfs
11963,2.6,cdfs
11964,1.2941,cdfs
11969,1.8348,cdfs
11971,0.5981,cdfs
11972,2.845,cdfs
11975,0.5744,cdfs
11976,4.2944,cdfs
11977,2.9153,cdfs
11978,4.3462,cdfs
11981,2.3459,cdfs
11982,1.2798,cdfs
11986,0.734,cdfs
11991,0.9632,cdfs
11993,1.4308,cdfs
11994,1.5656,cdfs
11996,0.3004,cdfs
11997,0.7452,cdfs
11998,0.4953,cdfs
11999,3.5246,cdfs
12000,0.9348,cdfs
12001,2.4957,cdfs
12002,1.2058,cdfs
12003,0.7445,cdfs
12006,2.9176,cdfs
12007,0.6803,cdfs
12008,0.5687,cdfs
12009,1.564,cdfs
12011,2.5733,cdfs
12012,0.5439,cdfs
12013,0.6112,cdfs
12014,0.698,cdfs
12015,2.9626,cdfs
12019,3.8001,cdfs
12020,3.4398,cdfs
12025,2.6688,cdfs
12026,4.3154,cdfs
12027,0.3015,cdfs
12029,0.5466,cdfs
12030,3.4132,cdfs
12031,3.0591,cdfs
12034,2.6928,cdfs
12038,0.3469,cdfs
12039,2.6214,cdfs
12043,0.1645,cdfs
12044,0.8605,cdfs
12046,2.7773,cdfs
12047,3.0656,cdfs
12048,3.5951,cdfs
12052,0.8175,cdfs
12053,3.9635,cdfs
12057,3.6648,cdfs
12059,1.2064,cdfs
12060,0.3932,cdfs
12061,1.3299,cdfs
12062,3.7382,cdfs
12063,2.3172,cdfs
12064,0.5779,cdfs
12065,0.241,cdfs
12066,1.69,cdfs
12068,0.6107,cdfs
12069,1.0517,cdfs
12070,2.821,cdfs
12071,1.4277,cdfs
12076,0.6395,cdfs
12077,1.9476,cdfs
12078,1.268,cdfs
12079,0.7785,cdfs
12080,2.2291,cdfs
12082,0.7374,cdfs
12085,1.5771,cdfs
12086,0.2411,cdfs
12087,3.2159,cdfs
12088,2.9263,cdfs
12089,0.5919,cdfs
12090,0.4026,cdfs
12092,0.7048,cdfs
12094,0.8485,cdfs
12099,1.9994,cdfs
12100,4.0116,cdfs
12101,1.8648,cdfs
12102,0.934,cdfs
12105,1.0574,cdfs
12106,2.5997,cdfs
12110,0.7002,cdfs
12111,1.1138,cdfs
12113,1.3175,cdfs
12114,1.2019,cdfs
12115,2.8167,cdfs
12116,1.5292,cdfs
12117,2.0894,cdfs
12118,1.0758,cdfs
12120,0.4856,cdfs
12122,2.171,cdfs
12126,0.6566,cdfs
12127,2.0756,cdfs
12128,0.7482,cdfs
12131,3.491,cdfs
12132,0.3603,cdfs
12134,2.3309,cdfs
12137,1.3994,cdfs
12140,1.4054,cdfs
12143,1.4313,cdfs
12144,2.0416,cdfs
12145,2.0563,cdfs
12146,2.6339,cdfs
12147,3.8502,cdfs
12148,1.0016,cdfs
12149,1.1109,cdfs
12151,2.5705,cdfs
